precinct,ward,HVAP_pct,WVAP_pct,BVAP_pct,GARCIA_G15_pct,EMAN_G15_pct,normalized_log_area,WARD,PRECINCT,normalized_centroid_x,normalized_centroid_y,uninsured_pct,female_pct,veteran_pct
9.0,46.0,0.087765958,0.7464539,0.086879433,0.166666667,0.503333333,0.332904267,46.0,9.0,0.651952302,0.832942811,0.058301499,0.558318686,0.022367859
26.0,21.0,0.005405405,0.004324324,0.981621621,0.5,0.389830508,0.418720893,21.0,26.0,0.637538,0.256304683,0.13278231,0.612238507,0.081810792
16.0,14.0,0.702538061,0.140101519,0.005076143,0.266990291,0.412621359,0.605063717,14.0,16.0,0.513915642,0.449314608,0.148692621,0.468595663,0.033691079
26.0,33.0,0.481902801,0.415718711,0.039296793,0.304964539,0.553191489,0.385980262,33.0,26.0,0.525703414,0.764630997,0.120012323,0.509196269,0.009431645
3.0,38.0,0.194018365,0.736963353,0.005368101,0.457983193,0.478991597,0.482681871,38.0,3.0,0.256175908,0.804786468,0.144360511,0.498684004,0.023387534
12.0,21.0,0.001492537,0.0,0.988059702,0.464285714,0.464285714,0.43676409,21.0,12.0,0.699365301,0.216686943,0.193713874,0.520517738,0.058901028
47.0,27.0,0.024469822,0.176182714,0.784665571,0.21978022,0.608058608,0.293589375,27.0,47.0,0.694829209,0.690868766,0.010020451,0.600367569,0.0
31.0,31.0,0.482915718,0.497722096,0.006833713,0.269005848,0.561403509,0.387456423,31.0,31.0,0.369698808,0.769096698,0.252234141,0.56470853,0.014387592
9.0,45.0,0.428571427,0.510327024,0.009466437,0.266666667,0.388888889,0.441700889,45.0,9.0,0.392757658,0.802419416,0.131401968,0.480177681,0.05698602
3.0,35.0,0.72140077,0.168871594,0.08482491,0.43315508,0.406417112,0.38859068,35.0,3.0,0.488830392,0.724525507,0.139025299,0.521330912,0.020504093
33.0,16.0,0.015209125,0.005069708,0.965779469,0.58778626,0.305343511,0.432087033,16.0,33.0,0.640890281,0.334755278,0.137895551,0.510211612,0.044392295
25.0,13.0,0.548571431,0.385142855,0.03428571,0.675824176,0.225274725,0.496452556,13.0,25.0,0.434925133,0.353142793,0.091141397,0.614357262,0.025041736
12.0,36.0,0.860736754,0.076370166,0.055705299,0.25,0.673780488,0.548277922,36.0,12.0,0.436148316,0.7117715,0.315549104,0.486107338,0.007986368
22.0,26.0,0.913232104,0.026030371,0.04772234,0.383966245,0.447257384,0.352470772,26.0,22.0,0.45825766,0.702003882,0.305576208,0.571010249,0.008052709
23.0,26.0,0.845168795,0.075669389,0.052386495,0.426356589,0.46124031,0.44771807,26.0,23.0,0.474259372,0.719920298,0.155485212,0.599454698,0.000443609
56.0,8.0,0.006468305,0.001293661,0.97542044,0.392523364,0.352024922,0.420351263,8.0,56.0,0.838090329,0.227161664,0.092791404,0.601096826,0.110822397
19.0,35.0,0.892454465,0.065047703,0.032957502,0.372180451,0.413533835,0.400454344,35.0,19.0,0.444115797,0.721637449,0.344462836,0.516942849,0.025557323
16.0,16.0,0.011904762,0.005291005,0.98015873,0.490909091,0.463636364,0.466869677,16.0,16.0,0.607063692,0.322596328,0.074612465,0.569517026,0.032007495
28.0,8.0,0.008152174,0.014945652,0.957880435,0.373333333,0.464,0.448401756,8.0,28.0,0.875034136,0.286671268,0.077334046,0.573588038,0.042395713
40.0,44.0,0.042642144,0.881270891,0.016722412,0.316793893,0.442748092,0.385634265,44.0,40.0,0.65123792,0.763035564,0.022309926,0.458493282,0.008389279
12.0,8.0,0.021604938,0.00617284,0.945987654,0.335365854,0.353658537,0.490778411,8.0,12.0,0.839422181,0.209320293,0.156821548,0.627968594,0.046559226
5.0,40.0,0.209019951,0.579358182,0.037294015,0.40990991,0.495495495,0.433218003,40.0,5.0,0.544912887,0.869930782,0.096482869,0.548386393,0.026715898
14.0,15.0,0.885612608,0.042196238,0.05744789,0.753623188,0.213768116,0.443801652,15.0,14.0,0.614673684,0.416488673,0.379849201,0.407609733,0.018884659
23.0,35.0,0.533995426,0.329258971,0.040488921,0.330612245,0.526530612,0.412182022,35.0,23.0,0.489329891,0.820871775,0.287471726,0.490240754,0.055997433
6.0,20.0,0.033868093,0.010695187,0.944741532,0.168,0.392,0.481645878,20.0,6.0,0.690137061,0.384689922,0.185939998,0.588289097,0.033786521
34.0,26.0,0.482758607,0.390199649,0.095281307,0.432432432,0.373873874,0.360642456,26.0,34.0,0.514805873,0.722642611,0.12018124,0.510521876,0.027286178
18.0,16.0,0.283396945,0.030534351,0.681297712,0.512195122,0.341463415,0.419393254,16.0,18.0,0.568384956,0.354003857,0.252305459,0.522512672,0.017369462
5.0,31.0,0.632580263,0.252080856,0.032104637,0.342281879,0.493288591,0.404737242,31.0,5.0,0.430759292,0.769450977,0.215371622,0.511824324,0.034628378
30.0,1.0,0.64810331,0.231638418,0.099273607,0.62195122,0.308943089,0.41219,1.0,30.0,0.538797125,0.703581399,0.198333333,0.464052288,0.033496732
34.0,45.0,0.224698237,0.621169917,0.012070566,0.463878327,0.357414449,0.49170415,45.0,34.0,0.369307098,0.867118863,0.129406035,0.535104183,0.038011905
6.0,37.0,0.084905662,0.010613208,0.896226413,0.291828794,0.587548638,0.394620464,37.0,6.0,0.376333602,0.693802669,0.15458197,0.54172514,0.018331243
38.0,34.0,0.015772871,0.006309149,0.963722398,0.292134831,0.629213483,0.415067435,34.0,38.0,0.740575373,0.107017047,0.21023302,0.569330349,0.051107202
24.0,33.0,0.101421793,0.816113766,0.019905214,0.117647059,0.827205882,0.471698957,33.0,24.0,0.536656069,0.845451238,0.033896027,0.49586728,0.037054498
24.0,28.0,0.020887729,0.020887729,0.949086161,0.403508772,0.487719298,0.497282111,28.0,24.0,0.463403713,0.628399978,0.186666667,0.639769452,0.017291066
43.0,8.0,0.020040081,0.0,0.951903807,0.37890625,0.41015625,0.399873011,8.0,43.0,0.795759061,0.278049647,0.191935298,0.629696541,0.026860727
14.0,49.0,0.095521638,0.515830225,0.263190708,0.222222222,0.430555556,0.333935441,49.0,14.0,0.629473067,0.9776155,0.048268625,0.585563666,0.03811841
36.0,21.0,0.002567394,0.001283697,0.985879332,0.523255814,0.401162791,0.418648744,21.0,36.0,0.658771697,0.21537472,0.170784029,0.586469786,0.054052612
9.0,42.0,0.085227273,0.6125,0.063636364,0.345549738,0.481675393,0.581803381,42.0,9.0,0.710934579,0.622654779,0.068179903,0.461327311,0.012935312
49.0,27.0,0.033850507,0.021156576,0.929478103,0.439461883,0.403587444,0.433536799,27.0,49.0,0.540073932,0.617965752,0.100487044,0.637914818,0.022464512
31.0,6.0,0.006688963,0.003344482,0.976588629,0.244019139,0.411483254,0.475160343,6.0,31.0,0.767040358,0.237614871,0.065273147,0.512304186,0.035789524
34.0,16.0,0.010269577,0.002567394,0.976893452,0.474226804,0.422680412,0.467771695,16.0,34.0,0.640576673,0.346216959,0.119971685,0.52566578,0.042567265
38.0,6.0,0.009049774,0.001508296,0.966817496,0.403940887,0.374384236,0.476532118,6.0,38.0,0.768584164,0.247185778,0.103045259,0.538946682,0.052517769
22.0,36.0,0.895299147,0.049145296,0.03846154,0.331967213,0.569672131,0.462291526,36.0,22.0,0.392360067,0.718820285,0.266793981,0.538848151,0.017997123
30.0,35.0,0.548031496,0.14488189,0.033070866,0.376,0.492,0.448446307,35.0,30.0,0.471193586,0.849418798,0.292535775,0.471801217,0.028531944
27.0,38.0,0.209636277,0.765849777,0.001690624,0.531818182,0.372727273,0.561686945,38.0,27.0,0.214826167,0.799561285,0.082823874,0.541376102,0.040382535
22.0,34.0,0.003184714,0.003184713,0.988853503,0.221105528,0.67839196,0.464482147,34.0,22.0,0.707224091,0.139175312,0.027370425,0.551113087,0.042081345
11.0,37.0,0.007434944,0.014869888,0.967781908,0.288401254,0.576802508,0.456712654,37.0,11.0,0.385738146,0.638301653,0.325738966,0.42928915,0.10606191
1.0,15.0,0.933641975,0.044238683,0.011316872,0.294117647,0.558823529,0.501001719,15.0,1.0,0.632497445,0.43299377,0.315527243,0.487100182,0.028855323
42.0,29.0,0.009165903,0.009165903,0.964252979,0.336734694,0.505102041,0.405487333,29.0,42.0,0.371774331,0.601266512,0.150996312,0.636869291,0.032889828
25.0,6.0,0.002328289,0.004656577,0.979045402,0.454545455,0.307692308,0.445137838,6.0,25.0,0.687359471,0.299397738,0.22874862,0.555055828,0.060975269
35.0,45.0,0.175223212,0.665178574,0.018973214,0.279891304,0.600543478,0.469578058,45.0,35.0,0.382244296,0.877258749,0.068544511,0.517702448,0.056654971
29.0,5.0,0.012445684,0.025780345,0.940438513,0.152542373,0.305084746,0.509993355,5.0,29.0,0.896715035,0.320832266,0.055903948,0.530687414,0.097313514
30.0,25.0,0.833093522,0.133812952,0.011510792,0.5,0.387387387,0.397326122,25.0,30.0,0.595283774,0.546556754,0.208930667,0.476365837,0.013683426
28.0,40.0,0.297273513,0.437115216,0.190853128,0.375,0.48,0.437807553,40.0,28.0,0.610269598,0.940989338,0.234364919,0.482487105,0.035444878
13.0,36.0,0.884057969,0.057971017,0.044444445,0.329931973,0.581632653,0.497647487,36.0,13.0,0.422023853,0.715514931,0.31092437,0.44741533,0.034759358
13.0,13.0,0.596966162,0.390913143,0.006060956,0.681818182,0.221590909,0.443974202,13.0,13.0,0.421200017,0.338063331,0.154677961,0.543458711,0.030587468
23.0,42.0,0.035377363,0.772798756,0.025157229,0.466666667,0.333333333,0.30843466,42.0,23.0,0.730388308,0.658966677,0.007521464,0.52053548,0.021140082
36.0,28.0,0.007556675,0.005037783,0.974811083,0.38410596,0.463576159,0.429008281,28.0,36.0,0.515652438,0.607260307,0.103896104,0.586350975,0.01810585
32.0,9.0,0.015894037,0.001324503,0.980132451,0.183760684,0.478632479,0.419485881,9.0,32.0,0.764158732,0.134085406,0.103101397,0.622435627,0.068244576
43.0,19.0,0.019211326,0.070778564,0.883720929,0.318918919,0.335135135,0.540949002,19.0,43.0,0.635177274,0.124693949,0.051282869,0.510352596,0.184890511
15.0,33.0,0.575686734,0.254821743,0.043249559,0.283950617,0.646090535,0.431463226,33.0,15.0,0.505704891,0.833969231,0.285193136,0.509372844,0.022483168
24.0,1.0,0.55233645,0.22242991,0.202803734,0.358166189,0.438395415,0.392938204,1.0,24.0,0.552867388,0.693017876,0.127506938,0.493231031,0.007584093
15.0,27.0,0.063013699,0.005479452,0.92739726,0.309392265,0.370165746,0.420091338,27.0,15.0,0.483105759,0.651561014,0.257626775,0.483633633,0.008714648
3.0,31.0,0.612801677,0.341028333,0.009443862,0.304985337,0.434017595,0.419890958,31.0,3.0,0.368141778,0.758630114,0.240356729,0.530014034,0.021524795
17.0,2.0,0.062096777,0.879838704,0.008870968,0.380952381,0.482993197,0.432621309,2.0,17.0,0.582089202,0.66879319,0.057928898,0.516832824,0.006129505
13.0,23.0,0.903057424,0.085756896,0.007457121,0.4375,0.427631579,0.453163553,23.0,13.0,0.520686298,0.369823558,0.181232017,0.45165701,0.013986142
31.0,16.0,0.009090909,0.0,0.976623377,0.415525114,0.470319635,0.454622004,16.0,31.0,0.641576505,0.357133707,0.172943933,0.502916364,0.068414359
27.0,7.0,0.012213741,0.016793893,0.958778628,0.242857143,0.403571429,0.425602215,7.0,27.0,0.902231725,0.250056629,0.045034583,0.660232112,0.051655852
24.0,20.0,0.024305555,0.143518531,0.762731471,0.482352941,0.352941176,0.421292214,20.0,24.0,0.805327002,0.355411545,0.074814042,0.497069642,0.017933896
39.0,37.0,0.034021871,0.001215067,0.963547995,0.404844291,0.477508651,0.401563407,37.0,39.0,0.398752226,0.642530368,0.109108234,0.520209043,0.047966978
49.0,34.0,0.012387387,0.024774775,0.951576577,0.414705882,0.423529412,0.549132788,34.0,49.0,0.656697643,0.1615201,0.013229326,0.611042434,0.028338153
34.0,11.0,0.066162571,0.345935728,0.207939509,0.845303867,0.132596685,0.370993385,11.0,34.0,0.719222527,0.501934876,0.082414017,0.464633355,0.049318624
23.0,31.0,0.679694904,0.277407078,0.013346052,0.287009063,0.429003021,0.405677377,31.0,23.0,0.458085572,0.77068535,0.268041237,0.569252078,0.019390582
37.0,8.0,0.00984252,0.013779527,0.960629919,0.31871345,0.488304094,0.423786905,8.0,37.0,0.831680989,0.249482671,0.033556764,0.562340811,0.147161999
21.0,46.0,0.085764811,0.404067197,0.236074307,0.182741117,0.375634518,0.257698205,46.0,21.0,0.660442384,0.856512952,0.170121951,0.523612751,0.050445104
29.0,43.0,0.049738221,0.890052356,0.008726003,0.253807107,0.426395939,0.418365063,43.0,29.0,0.677989531,0.735522291,0.006442477,0.528837314,0.019308898
38.0,46.0,0.127850726,0.509329647,0.286800277,0.23255814,0.414728682,0.347844636,46.0,38.0,0.665673834,0.814544503,0.181411337,0.423498467,0.014228474
40.0,5.0,0.004454343,0.0233853,0.953229399,0.171428571,0.480952381,0.332325691,5.0,40.0,0.880389675,0.327139711,0.168450183,0.663492597,0.077813352
24.0,4.0,0.029279277,0.168918948,0.749999967,0.584415584,0.331168831,0.448480123,4.0,24.0,0.805562664,0.423162819,0.049362405,0.507820735,0.06426467
11.0,33.0,0.4550767,0.393718038,0.027027027,0.206349206,0.694444444,0.432179097,33.0,11.0,0.520157423,0.820644846,0.169702298,0.498016647,0.026126002
14.0,48.0,0.071134984,0.928864344,2.7e-07,0.226666667,0.471111111,0.492000745,48.0,14.0,0.660718426,0.886450185,0.040994624,0.592741935,0.055107527
19.0,16.0,0.170756646,0.024539877,0.800613497,0.525773196,0.360824742,0.43755187,16.0,19.0,0.578235834,0.353422148,0.076935609,0.611500575,0.000201809
13.0,6.0,0.0,0.010221465,0.982964223,0.56462585,0.272108844,0.420825954,6.0,13.0,0.782304414,0.228843117,0.112190564,0.620620257,0.051727759
5.0,26.0,0.582450867,0.190620249,0.217851724,0.415841584,0.435643564,0.353842746,26.0,5.0,0.512157215,0.688530001,0.118710867,0.564349731,0.018702484
22.0,30.0,0.665431443,0.290100584,0.013763896,0.346405229,0.441176471,0.439253932,30.0,22.0,0.484065164,0.777459161,0.307705072,0.51236924,0.009999781
23.0,44.0,0.048085492,0.787177184,0.041852188,0.292682927,0.433604336,0.295742024,44.0,23.0,0.686491408,0.767122557,0.060327116,0.534433987,0.006637732
23.0,15.0,0.057761733,0.004813478,0.927797834,0.791970803,0.171532847,0.411965077,15.0,23.0,0.616031408,0.381630434,0.177413363,0.520920143,0.016191171
29.0,37.0,0.081190794,0.010825438,0.898511508,0.454212454,0.487179487,0.423722861,37.0,29.0,0.371326452,0.673461419,0.223363517,0.508776763,0.020141061
47.0,8.0,0.016977929,0.010186757,0.967741935,0.38976378,0.440944882,0.451064096,8.0,47.0,0.802336356,0.179260845,0.058558559,0.462555066,0.156387665
12.0,6.0,0.008281573,0.005175983,0.977225673,0.282758621,0.379310345,0.49760967,6.0,12.0,0.712154334,0.311518517,0.194152378,0.564107026,0.016987136
30.0,27.0,0.036777584,0.038528897,0.908931698,0.273399015,0.455665025,0.395302808,27.0,30.0,0.550899921,0.614488321,0.152370203,0.436464088,0.009944751
31.0,46.0,0.067516879,0.791447871,0.057764429,0.138888889,0.472222222,0.365618581,46.0,31.0,0.675497994,0.796754162,0.065082555,0.424588588,0.045554352
20.0,14.0,0.811693896,0.137575236,0.015477214,0.159624413,0.384976526,0.442441086,14.0,20.0,0.524465289,0.432119199,0.214085203,0.467336887,0.031651388
8.0,36.0,0.879443584,0.078825349,0.030139104,0.35,0.408333333,0.433901904,36.0,8.0,0.407855376,0.725327263,0.285622261,0.498227482,0.001462882
28.0,25.0,0.797423051,0.141732282,0.032927702,0.559139785,0.365591398,0.55801008,25.0,28.0,0.656729212,0.542266799,0.278218506,0.485911893,0.022329464
7.0,10.0,0.814863142,0.113302419,0.063736717,0.459558824,0.283088235,0.683089844,10.0,7.0,0.94300932,0.16936006,0.137842398,0.547425359,0.053114236
7.0,16.0,0.342574262,0.019801981,0.629702966,0.422535211,0.436619718,0.538021635,16.0,7.0,0.595407965,0.395133274,0.303065462,0.455100452,0.034393697
39.0,20.0,0.016713092,0.008356546,0.970752089,0.485507246,0.405797101,0.537009295,20.0,39.0,0.704128206,0.375094844,0.125719562,0.502670261,0.141179259
32.0,20.0,0.042345277,0.010857763,0.931596091,0.577380952,0.30952381,0.49586767,20.0,32.0,0.67750732,0.392362078,0.109346087,0.586720346,0.034152749
8.0,1.0,0.193577964,0.629357827,0.121100905,0.364341085,0.403100775,0.374956238,1.0,8.0,0.595220572,0.695462463,0.093205618,0.479975587,0.015701657
37.0,9.0,0.276315788,0.353508771,0.357894739,0.193548387,0.439516129,0.587499622,9.0,37.0,0.793842577,0.104764913,0.223300114,0.52313712,0.05829567
24.0,2.0,0.056888886,0.804444456,0.075555548,0.164021164,0.555555556,0.37808532,2.0,24.0,0.634561185,0.744905867,0.027438563,0.528774857,0.016329577
15.0,24.0,0.00972763,0.0,0.982490269,0.196319018,0.515337423,0.404951706,24.0,15.0,0.478430926,0.559689648,0.207091286,0.603220709,0.024003564
38.0,5.0,0.008323424,0.003567182,0.970273484,0.319277108,0.319277108,0.361106478,5.0,38.0,0.877603966,0.318976903,0.092969111,0.46547601,0.093154118
2.0,17.0,0.005070994,0.002028398,0.990872211,0.556149733,0.336898396,0.404424635,17.0,2.0,0.678220271,0.277854479,0.102019816,0.547402418,0.079957403
20.0,24.0,0.004651163,0.001550388,0.99379845,0.209459459,0.449324324,0.428307448,24.0,20.0,0.475441455,0.59655861,0.152895238,0.563224377,0.020562403
24.0,49.0,0.136555388,0.276506301,0.481764178,0.208333333,0.439814815,0.373377748,49.0,24.0,0.578819501,0.98710655,0.193913697,0.43687826,0.042143892
27.0,25.0,0.086995516,0.591031391,0.102242153,0.503311258,0.397350993,0.688631383,25.0,27.0,0.701776083,0.584822488,0.062437363,0.472121291,0.01992625
42.0,48.0,0.250974268,0.548713962,0.116913486,0.24738676,0.414634146,0.418357688,48.0,42.0,0.620431083,0.910960415,0.18607443,0.531737194,0.030623608
10.0,7.0,0.02793296,0.005586592,0.95111732,0.137142857,0.428571429,0.442784223,7.0,10.0,0.886962576,0.286456456,0.068723063,0.567090446,0.041549519
21.0,37.0,0.428169005,0.033802817,0.527699539,0.352769679,0.542274052,0.607192547,37.0,21.0,0.428996531,0.669568901,0.124953912,0.618577426,0.03510942
20.0,35.0,0.586595494,0.220047452,0.059905101,0.357142857,0.495798319,0.408299645,35.0,20.0,0.494208908,0.835491795,0.249927964,0.484646868,0.021673656
32.0,7.0,0.004424779,0.007374631,0.980825959,0.268965517,0.375862069,0.444308912,7.0,32.0,0.883337589,0.217897178,0.065540932,0.618162669,0.030297791
11.0,28.0,0.262569835,0.226256983,0.390502792,0.384955752,0.438053097,0.548961574,28.0,11.0,0.568168062,0.591651559,0.077248796,0.477802447,0.047627077
10.0,22.0,0.957841486,0.037661606,0.000562114,0.584507042,0.302816901,0.602718372,22.0,10.0,0.486252489,0.485951485,0.406964778,0.482622447,0.012661917
33.0,26.0,0.416178199,0.406799526,0.144196953,0.331632653,0.479591837,0.352760887,26.0,33.0,0.546001893,0.664777696,0.105298724,0.519970283,0.012406354
48.0,9.0,0.00477707,0.0,0.98089172,0.331775701,0.397196262,0.470549385,9.0,48.0,0.772639745,0.21776636,0.117356801,0.542233629,0.074369208
24.0,31.0,0.773847803,0.169346195,0.027867095,0.345565749,0.4617737,0.423106395,31.0,24.0,0.436402456,0.758761846,0.209271954,0.496034207,0.041225926
4.0,48.0,0.162208795,0.573770505,0.127696286,0.196629213,0.488764045,0.295175921,48.0,4.0,0.657750079,0.871857114,0.077877995,0.485513694,0.052832054
47.0,21.0,0.001270649,0.0,0.988564168,0.336492891,0.507109005,0.403721666,21.0,47.0,0.646742379,0.259257521,0.135500816,0.585763505,0.053855423
22.0,28.0,0.033232628,0.049848942,0.90936556,0.342857143,0.510204082,0.574034002,28.0,22.0,0.495572831,0.628929575,0.214994442,0.445470721,0.076106657
45.0,45.0,0.146964856,0.801916933,0.006389776,0.300859599,0.438395415,0.423478991,45.0,45.0,0.296021882,0.886339331,0.058495901,0.480905323,0.055532071
7.0,50.0,0.208287895,0.558342402,0.123227935,0.221518987,0.386075949,0.465344738,50.0,7.0,0.570113823,0.968460381,0.092611878,0.518285943,0.076575794
16.0,49.0,0.136253557,0.539714264,0.274116304,0.277591973,0.441471572,0.370464833,49.0,16.0,0.623134296,0.988164807,0.179448874,0.518243781,0.02406547
10.0,12.0,0.908948192,0.038723181,0.034536896,0.818681319,0.164835165,0.449285785,12.0,10.0,0.555280487,0.541990147,0.230849758,0.464979754,0.004189109
1.0,17.0,0.649669475,0.090651558,0.241737512,0.525773196,0.365979381,0.66955202,17.0,1.0,0.532047379,0.313892788,0.20936422,0.519419595,0.009935141
30.0,20.0,0.013359152,0.010128631,0.974705025,0.574468085,0.303191489,0.495588596,20.0,30.0,0.716363607,0.367224198,0.165446676,0.555198168,0.012977861
2.0,25.0,0.74205845,0.175349428,0.050190597,0.253333333,0.4,0.523720141,25.0,2.0,0.641923278,0.542865476,0.210302488,0.477285523,0.04045941
21.0,11.0,0.238779171,0.617594254,0.009874327,0.233201581,0.407114625,0.438716056,11.0,21.0,0.688865453,0.480890506,0.140943888,0.514957376,0.070514082
32.0,49.0,0.156177157,0.33954934,0.43201243,0.178217822,0.425742574,0.391911549,49.0,32.0,0.614879265,0.993878466,0.111070594,0.484008509,0.024098216
35.0,32.0,0.137655419,0.772646537,0.013321492,0.230769231,0.653846154,0.426314972,32.0,35.0,0.615797359,0.703257393,0.02646647,0.440903364,0.012742109
11.0,26.0,0.851441245,0.101995563,0.027716186,0.404761905,0.40952381,0.438370082,26.0,11.0,0.486364843,0.704311229,0.304340932,0.485872909,0.061764958
34.0,10.0,0.5842235,0.023007395,0.381265407,0.214007782,0.416342412,0.49049093,10.0,34.0,0.931549791,0.217992818,0.178936771,0.565418128,0.030188444
44.0,28.0,0.007462687,0.008955224,0.973134328,0.409356725,0.456140351,0.41970414,28.0,44.0,0.438190863,0.613283963,0.165073849,0.516949153,0.011864407
7.0,26.0,0.562337672,0.316883134,0.09870127,0.466063348,0.398190045,0.355171996,26.0,7.0,0.508880192,0.720934202,0.152139472,0.524288813,0.02390797
5.0,23.0,0.794745482,0.159277506,0.032019705,0.371584699,0.49726776,0.455618964,23.0,5.0,0.48711676,0.362428129,0.188154325,0.487144743,0.01844334
23.0,47.0,0.111688311,0.694372294,0.031168831,0.232815965,0.481152993,0.383397267,47.0,23.0,0.630527521,0.874665155,0.162800805,0.496451426,0.037601883
18.0,20.0,0.008728181,0.002493767,0.986284286,0.429319372,0.460732984,0.454766802,20.0,18.0,0.780214793,0.336478237,0.180990021,0.516917869,0.022235992
19.0,33.0,0.472838565,0.43458301,0.032134661,0.125806452,0.787096774,0.474064757,33.0,19.0,0.5482787,0.768645269,0.097598618,0.435165119,0.015210429
18.0,30.0,0.70085958,0.26017194,0.016045845,0.309446254,0.508143322,0.432103088,30.0,18.0,0.47256215,0.761947685,0.308201854,0.445214971,0.005044206
27.0,48.0,0.087246377,0.596521738,0.13130435,0.185022026,0.440528634,0.380143856,48.0,27.0,0.643179114,0.931011027,0.07832757,0.583486161,0.011925195
54.0,21.0,0.002915452,0.001457726,0.995626822,0.592592593,0.305555556,0.420953109,21.0,54.0,0.664929238,0.260310671,0.117852424,0.50870069,0.01915228
15.0,50.0,0.127962088,0.687203784,0.067535548,0.241830065,0.418300654,0.462592811,50.0,15.0,0.554059864,0.960902049,0.052972973,0.504694836,0.055868545
14.0,5.0,0.014563107,0.025889968,0.949838188,0.170212766,0.382978723,0.431708344,5.0,14.0,0.884162764,0.307422627,0.051205183,0.63088306,0.047719439
31.0,34.0,0.010479521,0.005821956,0.970890851,0.288209607,0.611353712,0.545250118,34.0,31.0,0.699866137,0.063015455,0.129933919,0.597793525,0.049892587
41.0,17.0,0.003562945,0.00118765,0.986935866,0.259887006,0.327683616,0.432105568,17.0,41.0,0.61654901,0.275824805,0.123641536,0.589991136,0.025475311
26.0,29.0,0.039408445,0.091473131,0.850059931,0.503246753,0.38961039,0.432731105,29.0,26.0,0.346890129,0.641590616,0.07006264,0.538790121,0.093890397
6.0,24.0,0.024547803,0.024547803,0.937984497,0.186868687,0.454545455,0.402811668,24.0,6.0,0.490897156,0.551516541,0.215278219,0.571474636,0.045292339
37.0,32.0,0.142732049,0.752189142,0.025394046,0.190909091,0.727272727,0.592361083,32.0,37.0,0.599359118,0.733181999,0.022121925,0.506805629,0.016632815
20.0,17.0,0.007334963,0.003667482,0.973105135,0.280701754,0.315789474,0.423753792,17.0,20.0,0.617642172,0.261620358,0.082422555,0.593789152,0.048319408
11.0,24.0,0.045263158,0.009473684,0.931578949,0.204081633,0.408163265,0.465348197,24.0,11.0,0.462563307,0.564251387,0.070055204,0.523083237,0.013779452
10.0,1.0,0.18124507,0.706855796,0.025216707,0.540059347,0.347181009,0.391986624,1.0,10.0,0.615395649,0.677217243,0.083373656,0.472249799,0.016603679
9.0,9.0,0.004645759,0.0,0.98722416,0.3984375,0.3828125,0.445092255,9.0,9.0,0.775376359,0.129051595,0.112207059,0.576230873,0.042681899
19.0,5.0,0.055991041,0.471444575,0.239641655,0.658914729,0.294573643,0.345310676,5.0,19.0,0.825020171,0.394334165,0.062583438,0.476065114,0.029974378
31.0,4.0,0.028235294,0.149411765,0.751764706,0.536036036,0.445945946,0.429746474,4.0,31.0,0.8344402,0.426865797,0.0,0.687621517,0.098509397
7.0,24.0,0.64632456,0.08183079,0.242718436,0.265734266,0.447552448,0.458880325,24.0,7.0,0.559165898,0.554852279,0.184930496,0.48176228,0.018788212
37.0,7.0,0.043539325,0.023876405,0.921348315,0.200729927,0.434306569,0.514655505,7.0,37.0,0.894983524,0.203478594,0.081254768,0.539273252,0.06395125
5.0,16.0,0.023746703,0.0,0.956464379,0.534883721,0.26744186,0.49305999,16.0,5.0,0.637332388,0.370089147,0.174250143,0.588967373,0.043779553
42.0,43.0,0.051346803,0.829966319,0.026936024,0.199346405,0.539215686,0.336381671,43.0,42.0,0.682345264,0.75688861,0.071320413,0.47137179,0.011978189
7.0,31.0,0.634558117,0.29791458,0.033763652,0.324561404,0.432748538,0.383145254,31.0,7.0,0.478795142,0.750483602,0.192746851,0.522492369,0.02322414
26.0,8.0,0.021518987,0.007594937,0.960759494,0.383333333,0.3875,0.537692199,8.0,26.0,0.79974242,0.290536368,0.127645767,0.551929606,0.057509666
12.0,16.0,0.213290458,0.012861737,0.765273314,0.561728395,0.339506173,0.481502571,16.0,12.0,0.631732884,0.395961492,0.248492493,0.48262186,0.023034807
19.0,47.0,0.138910813,0.62509866,0.02367798,0.230088496,0.402654867,0.383119705,47.0,19.0,0.630051615,0.870566268,0.136137609,0.498691807,0.043058386
10.0,16.0,0.033783783,0.012387387,0.948198199,0.67768595,0.247933884,0.46362862,16.0,10.0,0.634421111,0.382399976,0.18743273,0.563943903,0.030654816
36.0,31.0,0.651162796,0.287929122,0.014396457,0.167286245,0.717472119,0.444706931,31.0,36.0,0.444350514,0.7709855,0.214311298,0.484151205,0.039924503
36.0,17.0,0.024745267,0.007278021,0.957787483,0.177304965,0.475177305,0.454620722,17.0,36.0,0.593588677,0.314651832,0.127868372,0.565232464,0.057686897
18.0,28.0,0.052434458,0.09925094,0.691011232,0.298850575,0.551724138,0.342542285,28.0,18.0,0.631718208,0.585119323,0.033996683,0.491214058,0.033546326
15.0,31.0,0.593326384,0.374348277,0.013555787,0.273062731,0.498154982,0.432444885,31.0,15.0,0.36016008,0.766463492,0.232271246,0.506111183,0.017366998
25.0,9.0,0.00525394,0.00525394,0.975481612,0.313186813,0.406593407,0.454317331,9.0,25.0,0.77408024,0.204963881,0.109113779,0.587969535,0.051070407
